"","x","y","t","date_time"
"860",662970.51711015,5866806.11645362,1369235614,2013-05-22 11:13:34
"861",662972.464025587,5866809.23294293,1369237409,2013-05-22 11:43:29
"862",662968.865415734,5866812.58518812,1369239200,2013-05-22 12:13:20
"863",662972.693243421,5866813.00398245,1369240992,2013-05-22 12:43:12
"864",662970.004994296,5866814.30492034,1369242783,2013-05-22 13:13:03
"865",662965.047741128,5866819.03642481,1369244602,2013-05-22 13:43:22
"866",662976.936047778,5866816.27597217,1369246437,2013-05-22 14:13:57
"867",662976.573203313,5866819.4480419,1369248267,2013-05-22 14:44:27
"868",663845.003566226,5867272.77386026,1369253680,2013-05-22 16:14:40
"869",661870.65599148,5865805.29501425,1369260942,2013-05-22 18:15:42
"870",661869.09663804,5865800.62215906,1369262750,2013-05-22 18:45:50
"871",661888.544511149,5865805.27157903,1369264541,2013-05-22 19:15:41
"872",661891.72148403,5865804.85486441,1369266343,2013-05-22 19:45:43
"873",661886.702253061,5865805.22091226,1369268169,2013-05-22 20:16:09
"874",661972.210074857,5865755.11516203,1369271773,2013-05-22 21:16:13
"875",661963.978336213,5865758.35718852,1369273575,2013-05-22 21:46:15
"876",661948.924298752,5865780.59846511,1369279020,2013-05-22 23:17:00
"877",662950.266534057,5866852.66287214,1369284392,2013-05-23 00:46:32
"878",662910.070363397,5866828.16884075,1369286215,2013-05-23 01:16:55
"879",662916.682888681,5866824.62885078,1369288027,2013-05-23 01:47:07
"880",662916.162398897,5866818.92179681,1369289821,2013-05-23 02:17:01
"881",662930.297736881,5866853.22428725,1369291621,2013-05-23 02:47:01
"882",662913.276837426,5866823.0775413,1369293446,2013-05-23 03:17:26
"883",662930.95755385,5866854.80533282,1369295239,2013-05-23 03:47:19
"884",662962.383158255,5866816.05157188,1369297049,2013-05-23 04:17:29
"885",662975.421657793,5866848.15716103,1369298840,2013-05-23 04:47:20
"886",662987.599888367,5866847.76694353,1369300658,2013-05-23 05:17:38
"887",662996.143715438,5866855.77148103,1369302456,2013-05-23 05:47:36
"888",662999.383216999,5866848.51021735,1369304250,2013-05-23 06:17:30
"889",662949.400273214,5866825.32188558,1369306056,2013-05-23 06:47:36
"890",662942.122662303,5866816.2802064,1369307847,2013-05-23 07:17:27
"891",662938.638575754,5866818.43386796,1369309638,2013-05-23 07:47:18
"892",662927.606962346,5866824.31860005,1369311468,2013-05-23 08:17:48
"893",662914.587257611,5866821.93045549,1369313270,2013-05-23 08:47:50
"894",662918.626390674,5866822.46768302,1369315083,2013-05-23 09:18:03
"895",662937.042680271,5866822.45501384,1369316918,2013-05-23 09:48:38
"896",662937.82607616,5866825.9552834,1369318708,2013-05-23 10:18:28
"897",662933.588033753,5866830.51069714,1369320504,2013-05-23 10:48:24
"898",662935.998605986,5866821.09480373,1369322296,2013-05-23 11:18:16
"899",662934.772881327,5866822.52309473,1369324105,2013-05-23 11:48:25
"900",662937.660970565,5866818.89074583,1369325918,2013-05-23 12:18:38
"901",662938.510721934,5866813.65306024,1369327718,2013-05-23 12:48:38
"902",662936.618022443,5866817.49717165,1369329509,2013-05-23 13:18:29
"903",662940.388365224,5866817.82492687,1369334948,2013-05-23 14:49:08
"904",662943.762209181,5866816.14630532,1369336743,2013-05-23 15:19:03
"905",662946.427963863,5866809.73408335,1369338533,2013-05-23 15:48:53
"906",662938.54467374,5866815.63606039,1369340348,2013-05-23 16:19:08
"907",661949.108315955,5865759.07174367,1369343978,2013-05-23 17:19:38
"908",661953.080509967,5865762.83468602,1369345779,2013-05-23 17:49:39
"909",661958.382802479,5865758.84856353,1369349362,2013-05-23 18:49:22
"910",661959.874706478,5865755.50280303,1369351171,2013-05-23 19:19:31
"911",661953.50549735,5865762.40359363,1369352974,2013-05-23 19:49:34
"912",661953.659753207,5865763.2215426,1369354768,2013-05-23 20:19:28
"913",661954.149728147,5865763.059844,1369356574,2013-05-23 20:49:34
"914",661955.715647637,5865763.32393911,1369358373,2013-05-23 21:19:33
"915",661960.122418273,5865760.95557737,1369360208,2013-05-23 21:50:08
"916",661957.670257641,5865759.62628879,1369362000,2013-05-23 22:20:00
"917",661952.460785191,5865773.07931335,1369363796,2013-05-23 22:49:56
"918",662951.10495872,5866840.78893534,1369367408,2013-05-23 23:50:08
"919",662976.073097326,5866859.3465841,1369369222,2013-05-24 00:20:22
"920",662974.811725946,5866856.25325147,1369371023,2013-05-24 00:50:23
"921",662950.854233587,5866849.00849994,1369372819,2013-05-24 01:20:19
"922",662913.534984711,5866833.76376998,1369374638,2013-05-24 01:50:38
"923",662912.746769571,5866830.00726029,1369376432,2013-05-24 02:20:32
"924",662922.702599665,5866807.36288744,1369378240,2013-05-24 02:50:40
"925",662976.618153047,5866856.15840193,1369380032,2013-05-24 03:20:32
"926",662975.943695295,5866856.80365741,1369381822,2013-05-24 03:50:22
"927",663004.548748676,5866864.89588126,1369383638,2013-05-24 04:20:38
"928",662959.017492512,5866855.93124887,1369385449,2013-05-24 04:50:49
"929",662945.764871145,5866853.66875519,1369387293,2013-05-24 05:21:33
"930",662923.975554081,5866846.37490018,1369389085,2013-05-24 05:51:25
"931",662926.644249558,5866841.86668375,1369390877,2013-05-24 06:21:17
"932",662973.492278203,5866861.25238491,1369392677,2013-05-24 06:51:17
"933",662971.515952664,5866864.98231824,1369394495,2013-05-24 07:21:35
"934",662949.701307695,5866835.83142717,1369395845.5,2013-05-24 07:44:05
"935",662946.957575987,5866818.15814867,1369397197,2013-05-24 08:06:37
"936",662906.979026836,5866843.10092488,1369400332,2013-05-24 08:58:52
"937",663010.41338112,5866851.23219362,1369402598,2013-05-24 09:36:38
"938",662937.649135321,5866832.08972631,1369404851,2013-05-24 10:14:11
"939",662936.491171597,5866818.86237029,1369406347,2013-05-24 10:39:07
"940",662933.756618516,5866820.23970471,1369407696.5,2013-05-24 11:01:36
"941",662920.067658184,5866841.25488856,1369409519.5,2013-05-24 11:31:59
"942",662933.644000704,5866834.43175814,1369410875,2013-05-24 11:54:35
"943",662940.835380231,5866823.9136266,1369412250.5,2013-05-24 12:17:30
"944",662944.283748677,5866821.12412197,1369414052,2013-05-24 12:47:32
"945",662960.220925499,5866814.13028666,1369415678,2013-05-24 13:14:38
"946",662963.186609054,5866804.61624852,1369417042.5,2013-05-24 13:37:22
"947",662966.165055879,5866809.26510427,1369418408,2013-05-24 14:00:08
"948",662962.783942328,5866814.44511175,1369419753,2013-05-24 14:22:33
"949",662962.417361752,5866824.00241118,1369421737,2013-05-24 14:55:37
"950",662965.183586379,5866826.56760549,1369422634,2013-05-24 15:10:34
"951",662918.348089433,5866823.13745891,1369425341,2013-05-24 15:55:41
"952",662922.778419009,5866816.67347708,1369427169,2013-05-24 16:26:09
"953",661899.59272254,5865802.12391854,1369434360,2013-05-24 18:26:00
"954",661901.686719838,5865803.09601235,1369436152,2013-05-24 18:55:52
"955",661904.911864458,5865802.44711129,1369437947,2013-05-24 19:25:47
"956",661885.353437949,5865808.31541343,1369439755,2013-05-24 19:55:55
"957",661903.803513172,5865804.59216338,1369441592,2013-05-24 20:26:32
"958",661893.183358748,5865810.0254817,1369443381,2013-05-24 20:56:21
"959",661890.231213031,5865810.561076,1369445177,2013-05-24 21:26:17
"960",661893.034724132,5865810.04276313,1369446971,2013-05-24 21:56:11
"961",661893.727785162,5865807.83924149,1369448762,2013-05-24 22:26:02
"962",661882.532765848,5865809.3453126,1369450566,2013-05-24 22:56:06
"963",662956.578675424,5866808.21756973,1369452879,2013-05-24 23:34:39
"964",662913.126328794,5866846.0641798,1369454718,2013-05-25 00:05:18
"965",662910.593760653,5866870.45119993,1369455632,2013-05-25 00:20:32
"966",662906.002428528,5866875.70728066,1369456607,2013-05-25 00:36:47
"967",662911.382933388,5866867.40486452,1369458405,2013-05-25 01:06:45
"968",662936.266889538,5866852.59642931,1369460010,2013-05-25 01:33:30
"969",662948.892587743,5866826.60741664,1369461814,2013-05-25 02:03:34
"970",662959.531227131,5866814.42987542,1369463300,2013-05-25 02:28:20
"971",662942.082757166,5866819.75266976,1369464663.5,2013-05-25 02:51:03
"972",662934.672890821,5866834.34960595,1369466487,2013-05-25 03:21:27
"973",662939.024168705,5866812.49576402,1369469203,2013-05-25 04:06:43
"974",662937.713932339,5866820.11170854,1369470995,2013-05-25 04:36:35
"975",662933.102026736,5866822.38872517,1369472340,2013-05-25 04:59:00
"976",662912.963839553,5866828.36119356,1369473683,2013-05-25 05:21:23
"977",662900.403772409,5866825.01438106,1369475503.5,2013-05-25 05:51:43
"978",662903.562132069,5866829.21834412,1369476883,2013-05-25 06:14:43
"979",662900.724829569,5866845.49508891,1369478231.5,2013-05-25 06:37:11
"980",662897.929170963,5866851.17366787,1369479609,2013-05-25 07:00:09
"981",662887.203364929,5866843.0232696,1369480961,2013-05-25 07:22:41
"982",662885.784776537,5866836.81270055,1369482759,2013-05-25 07:52:39
"983",662878.489251557,5866839.06039394,1369484123,2013-05-25 08:15:23
"984",662912.131070904,5866818.55184516,1369486465,2013-05-25 08:54:25
"985",663040.698936751,5866911.33276421,1369488309,2013-05-25 09:25:09
"986",662921.876767752,5866805.01912469,1369490545,2013-05-25 10:02:25
"987",662920.381558681,5866787.03174688,1369491889,2013-05-25 10:24:49
"988",662915.002634775,5866809.63027303,1369492783,2013-05-25 10:39:43
"989",662916.066107978,5866809.2208264,1369496449,2013-05-25 11:40:49
"990",662918.421512582,5866802.03543105,1369497792,2013-05-25 12:03:12
"991",662922.703810575,5866799.3575781,1369499137,2013-05-25 12:25:37
"992",662922.792941763,5866798.01337349,1369500479.5,2013-05-25 12:47:59
"993",662921.591114407,5866799.43134091,1369502726,2013-05-25 13:25:26
"994",664241.493380858,5867025.69610783,1369505612,2013-05-25 14:13:32
"995",664202.314868752,5867016.38474208,1369507023.5,2013-05-25 14:37:03
"996",664165.777793716,5867021.78269853,1369508366,2013-05-25 14:59:26
"997",663862.623195016,5867252.00599616,1369512068,2013-05-25 16:01:08
"998",661869.807489292,5865814.94187527,1369517480,2013-05-25 17:31:20
"999",661873.333099529,5865810.15010325,1369519278,2013-05-25 18:01:18
"1000",661877.360005945,5865808.47036147,1369521069,2013-05-25 18:31:09
"1001",661871.082303768,5865810.64243156,1369522878,2013-05-25 19:01:18
"1002",661862.140728984,5865812.17960104,1369524680,2013-05-25 19:31:20
"1003",661873.193462402,5865811.10293113,1369526498,2013-05-25 20:01:38
"1004",661874.423251864,5865811.15531622,1369528300,2013-05-25 20:31:40
"1005",661880.981591674,5865813.85816056,1369530092,2013-05-25 21:01:32
"1006",661879.57216179,5865813.54366905,1369531914,2013-05-25 21:31:54
"1007",661879.736788113,5865811.64530157,1369533721,2013-05-25 22:02:01
