"ID","lng","lat","date_time","icons","index"
"2002-2014","5.44044519999999","52.9247266","2014-05-18T09:27:56Z","1","2269"
"2002-2014","5.44045234999981","52.9247043","2014-05-18T10:07:29Z","1","2271"
"2002-2014","5.44043130001351","52.9247328000057","2014-05-18T22:13:43Z","1","2292"
"2002-2014","5.44045320000001","52.9247103","2014-05-18T22:43:51Z","1","2293"
"2002-2014","5.44046045000319","52.9247047000007","2014-05-18T23:09:03Z","1","2294"
"2002-2014","5.44047878296836","52.9247260380364","2014-05-18T23:33:42Z","1","2295"
"2002-2014","5.44048147163543","52.9247136821214","2014-05-19T00:23:34Z","1","2297"
"2002-2014","5.44048430000878","52.9247050000008","2014-05-19T00:48:27Z","1","2298"
"2002-2014","5.4404743","52.924732","2014-05-19T01:13:38Z","1","2299"
"2002-2014","5.44046615000011","52.9247280500005","2014-05-19T02:28:13Z","1","2302"
"2002-2014","5.4404545406889","52.9247383094694","2014-05-19T02:53:09Z","1","2303"
"2002-2014","5.44046549999948","52.9247347000005","2014-05-19T03:18:03Z","1","2304"
"2002-2014","5.4404361507568","52.92474103392","2014-05-19T03:43:14Z","1","2305"
"2002-2014","5.44047809819308","52.9247220678866","2014-05-19T04:33:25Z","1","2307"
"2002-2014","5.44047159999327","52.9247118000021","2014-05-19T04:58:04Z","1","2308"
"2002-2014","5.44044529999926","52.9247034500008","2014-05-19T05:47:55Z","1","2310"
"2002-2014","5.44044978841328","52.9247175940731","2014-05-19T06:12:51Z","1","2311"
"2002-2014","5.4404666","52.9247177999999","2014-05-19T08:25:07Z","1","2315"
"2002-2014","5.4404515","52.9247222","2014-05-19T08:35:15Z","1","2316"
"2002-2014","5.4404482","52.924731","2014-05-19T22:15:14Z","1","2337"
"2002-2014","5.44046330000425","52.9247092500003","2014-05-19T22:30:14Z","1","2338"
"2002-2014","5.44046690000001","52.9247022","2014-05-19T23:18:22Z","1","2339"
"2002-2014","5.44045170000383","52.9247131000013","2014-05-19T23:43:01Z","1","2340"
"2002-2014","5.44042639999999","52.9247385","2014-05-20T00:07:40Z","1","2341"
"2002-2014","5.44047795005758","52.9247027500133","2014-05-20T00:32:21Z","1","2342"
"2002-2014","5.4404409","52.9247227","2014-05-20T01:17:32Z","1","2344"
"2002-2014","5.4404592","52.9247356","2014-05-20T01:58:21Z","1","2345"
"2002-2014","5.44044289999996","52.9247356","2014-05-20T02:13:09Z","1","2346"
"2002-2014","5.44047759999999","52.9247124","2014-05-20T02:38:15Z","1","2347"
"2002-2014","5.44043854999987","52.9247239","2014-05-20T03:03:33Z","1","2348"
"2002-2014","5.44047040000013","52.9247103","2014-05-20T03:54:27Z","1","2350"
"2002-2014","5.4404750499978","52.9247080500071","2014-05-20T06:23:46Z","1","2356"
"2002-2014","5.4404633","52.9247141","2014-05-20T09:45:13Z","1","2363"
"2002-2014","5.44045914999872","52.9247247500019","2014-05-20T10:10:23Z","1","2364"
"2002-2014","5.4404581","52.9247226","2014-05-20T23:33:56Z","1","2386"
"2002-2014","5.4404551","52.9247352","2014-05-21T00:03:48Z","1","2387"
"2002-2014","5.4404807","52.9247099","2014-05-21T01:03:35Z","1","2389"
"2002-2014","5.4404645","52.9247343","2014-05-21T01:34:08Z","1","2390"
"2002-2014","5.4404711","52.9247082","2014-05-21T02:33:55Z","1","2392"
"2002-2014","5.44044180000001","52.924713","2014-05-21T03:03:58Z","1","2393"
"2002-2014","5.4404602","52.9247126","2014-05-21T03:34:27Z","1","2394"
"2002-2014","5.44046460000001","52.9247063","2014-05-21T04:05:02Z","1","2395"
"2002-2014","5.44048290000015","52.92472345","2014-05-21T04:34:34Z","1","2396"
"2002-2014","5.44043394999707","52.9247384500008","2014-05-21T04:54:20Z","1","2397"
"2002-2014","5.44046720000323","52.9247184000002","2014-05-21T07:27:03Z","1","2403"
"2002-2014","5.44047610592282","52.9247098142634","2014-05-21T07:52:01Z","1","2404"
"2002-2014","5.44045970000001","52.9247366","2014-05-22T00:30:02Z","1","2433"
"2002-2014","5.4404278","52.9247418","2014-05-22T02:01:29Z","1","2435"
"2002-2014","5.4404365","52.9247026","2014-05-22T02:43:54Z","1","2436"
"2002-2014","5.4404525","52.92474","2014-05-22T05:43:33Z","1","2443"
"2002-2014","5.44043630000001","52.9247188","2014-05-22T06:11:52Z","1","2444"
