"ID","lng","lat","date_time","icons","index"
"2002-2014","5.44338135000235","52.9237085500044","2014-03-30T02:08:02Z","1","264"
"2002-2014","5.44315795011921","52.9238085000098","2014-03-30T02:32:49Z","1","265"
"2002-2014","5.44217835058784","52.924223058879","2014-03-30T03:22:00Z","1","266"
"2002-2014","5.44211899999517","52.9241983500018","2014-03-30T03:46:56Z","1","267"
"2002-2014","5.44204748617408","52.924217969213","2014-03-30T04:12:09Z","1","268"
"2002-2014","5.44208100000001","52.9241573","2014-03-30T04:31:53Z","1","269"
"2002-2014","5.44372040006087","52.9243587500176","2014-03-30T05:47:59Z","1","270"
"2002-2014","5.44373320655878","52.9243160940885","2014-03-30T06:13:05Z","1","271"
"2002-2014","5.44328269999999","52.9239698","2014-03-30T06:44:43Z","1","272"
"2002-2014","5.44347350012561","52.9239593001449","2014-03-30T07:02:28Z","1","273"
"2002-2014","5.44383160860517","52.9239053013228","2014-03-30T07:27:20Z","1","274"
"2002-2014","5.4439281","52.9238867","2014-03-30T07:47:19Z","1","275"
"2002-2014","5.4470520499167","52.9221885500187","2014-03-30T08:21:51Z","1","276"
"2002-2014","5.4473263","52.9223086","2014-03-30T08:46:32Z","1","277"
"2002-2014","5.44735079998771","52.9222870500024","2014-03-30T09:11:11Z","1","278"
"2002-2014","5.44730055977612","52.9220696116367","2014-03-30T09:35:51Z","1","279"
"2002-2014","5.44701405000406","52.9220604001261","2014-03-30T10:00:45Z","1","280"
"2002-2014","5.44732090001908","52.9220942500241","2014-03-30T10:21:34Z","1","281"
"2002-2014","5.4419657","52.9242945","2014-03-30T11:01:25Z","1","282"
"2002-2014","5.44200265000652","52.9242318000031","2014-03-30T11:16:13Z","1","283"
"2002-2014","5.44199779394388","52.9242595400936","2014-03-30T11:42:08Z","1","284"
"2002-2014","5.44202340000001","52.9244571","2014-03-30T12:03:18Z","1","285"
"2002-2014","5.442021","52.924226","2014-03-30T12:33:15Z","1","286"
"2002-2014","5.4421557","52.9249018","2014-03-30T13:03:03Z","1","287"
"2002-2014","5.44017549999999","52.9308605","2014-03-30T14:03:08Z","1","288"
"2002-2014","5.44025279999999","52.930793","2014-03-30T14:33:11Z","1","289"
"2002-2014","5.4402494","52.9308541","2014-03-30T15:03:04Z","1","290"
"2002-2014","5.44024769999999","52.9308296","2014-03-30T15:33:14Z","1","291"
"2002-2014","5.44023699999999","52.9308269","2014-03-30T16:03:17Z","1","292"
"2002-2014","5.440238","52.9308228","2014-03-30T16:33:38Z","1","293"
"2002-2014","5.4402485","52.93085","2014-03-30T17:04:02Z","1","294"
"2002-2014","5.4402573","52.9308364","2014-03-30T17:33:58Z","1","295"
"2002-2014","5.44027589999999","52.9308452","2014-03-30T18:03:57Z","1","296"
"2002-2014","5.4402841","52.9308157999999","2014-03-30T18:34:21Z","1","297"
"2002-2014","5.4402306","52.9308525","2014-03-30T19:04:36Z","1","298"
"2002-2014","5.4402258","52.9308641","2014-03-30T19:34:27Z","1","299"
"2002-2014","5.440213","52.9308401","2014-03-30T20:04:18Z","1","300"
"2002-2014","5.4402123","52.930833","2014-03-30T20:34:37Z","1","301"
"2002-2014","5.4401556","52.9308477","2014-03-30T21:04:50Z","1","302"
"2002-2014","5.4401958","52.9308413","2014-03-30T22:05:07Z","1","303"
"2002-2014","5.4404167","52.9309179","2014-03-30T22:34:56Z","1","304"
"2002-2014","5.4398952","52.9309715","2014-03-30T23:04:48Z","1","305"
"2002-2014","5.4397317","52.9308287","2014-03-30T23:34:44Z","1","306"
"2002-2014","5.4418434","52.9240106","2014-03-31T00:34:27Z","1","307"
"2002-2014","5.44518470000001","52.9229414","2014-03-31T02:05:02Z","1","308"
"2002-2014","5.4453676","52.9230328","2014-03-31T02:34:56Z","1","309"
"2002-2014","5.4456029","52.9231627","2014-03-31T03:05:52Z","1","310"
"2002-2014","5.4454995","52.9232683","2014-03-31T03:35:42Z","1","311"
"2002-2014","5.4454889","52.9233052","2014-03-31T04:05:50Z","1","312"
"2002-2014","5.44558989999999","52.9233542","2014-03-31T04:35:59Z","1","313"
"2002-2014","5.44547619999999","52.9232885","2014-03-31T05:05:50Z","1","314"
"2002-2014","5.4454866","52.9232877","2014-03-31T05:35:48Z","1","315"
"2002-2014","5.4454732","52.9232796","2014-03-31T06:06:08Z","1","316"
"2002-2014","5.4454861999974","52.9233052500017","2014-03-31T06:23:34Z","1","317"
"2002-2014","5.44547804999555","52.9233080000052","2014-03-31T06:43:17Z","1","318"
"2002-2014","5.4437989","52.92604","2014-03-31T07:17:49Z","1","319"
"2002-2014","5.44384219999999","52.9260448","2014-03-31T07:40:46Z","1","320"
"2002-2014","5.44383384992988","52.9261315000145","2014-03-31T08:05:26Z","1","321"
"2002-2014","5.44398039999602","52.9261704000004","2014-03-31T08:35:13Z","1","322"
